id	p	q	method	tumor
gc19_pc.cds::gencode::LATS1::ENSG00000131023.8	2.055628e-06	0.013173149433333335	MutSig	Ovary-AdenoCA
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	1e-16	6.408333333333333e-13	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1e-16	6.408333333333333e-13	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12	1e-16	6.408333333333333e-13	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13	2.442491e-15	1.173922236875e-11	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::SMAD4::ENSG00000141646.9	1.487699e-14	5.720202655000001e-11	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::ZFP36L2::ENSG00000152518.5	1.0219160000000001e-11	3.2743891833333334e-08	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::MAP2K4::ENSG00000065559.10	1.992407e-09	5.472003510714286e-06	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::RNF43::ENSG00000108375.8	1.51921e-08	3.65085153125e-05	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::ACVR1B::ENSG00000135503.8	5.8898349999999995e-08	0.0001258134198611111	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	1.130861e-07	0.00021740802725000002	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::RIPK4::ENSG00000183421.7	2.731902e-07	0.0004774619631818182	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::RBM10::ENSG00000182872.11	4.449207e-07	0.000712800038125	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::TGFBR2::ENSG00000163513.13	5.498378e-07	0.0008131255157692308	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::ESX1::ENSG00000123576.5	2.7180880000000004e-06	0.0037325172714285718	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::SF3B1::ENSG00000115524.11	3.1691379999999996e-06	0.004061778536666666	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::PCF11::ENSG00000165494.6	3.442495e-05	0.04092402001470589	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::KDM6A::ENSG00000147050.10	3.6187690000000005e-05	0.04092402001470589	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::KAT8::ENSG00000103510.15	4.9018770000000004e-05	0.052354769625000006	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::SLAIN2::ENSG00000109171.10	7.039369000000001e-05	0.07122729948684212	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::ERC2::ENSG00000187672.8	9.816665999999999e-05	0.09436270192499999	MutSig	Panc-AdenoCA
gc19_pc.cds::gencode::DAXX::ENSG00000204209.6	1.110223e-16	2.1344037175e-12	MutSig	Panc-Endocrine
gc19_pc.cds::gencode::MEN1::ENSG00000133895.10	2.109424e-15	2.0276838199999997e-11	MutSig	Panc-Endocrine
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	1.306277e-11	8.371058441666666e-08	MutSig	Panc-Endocrine
gc19_pc.cds::gencode::SPOP::ENSG00000121067.13	1e-16	1.9225e-12	MutSig	Prost-AdenoCA
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	1.887379e-15	1.81424306375e-11	MutSig	Prost-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.421085e-13	9.106786375e-10	MutSig	Prost-AdenoCA
gc19_pc.cds::gencode::FOXA1::ENSG00000129514.4	2.5287549999999998e-12	1.2153828718749998e-08	MutSig	Prost-AdenoCA
gc19_pc.cds::gencode::MED12::ENSG00000184634.11	2.426915e-05	0.09331488175000001	MutSig	Prost-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1e-16	1.9225e-12	MutSig	Sarcoma
gc19_pc.cds::gencode::RB1::ENSG00000139687.9	1.514233e-12	1.45555647125e-08	MutSig	Sarcoma
gc19_pc.cds::gencode::H3F3B::ENSG00000132475.4	1.132436e-09	7.257027366666667e-06	MutSig	Sarcoma
gc19_pc.cds::gencode::H3F3A::ENSG00000163041.5	3.562868e-06	0.017124034325	MutSig	Sarcoma
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	1e-16	6.408333333333333e-13	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::NRAS::ENSG00000213281.4	1e-16	6.408333333333333e-13	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12	1e-16	6.408333333333333e-13	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	3.6026740000000005e-13	1.73153519125e-09	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1.2201589999999997e-09	4.691511354999999e-06	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::RAC1::ENSG00000136238.13	9.517107e-07	0.00304943970125	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::CHRNB3::ENSG00000147432.2	2.7400850000000005e-06	0.007525447732142858	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::GLDN::ENSG00000186417.9	9.382559e-06	0.022547462096875	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::KIAA2018::ENSG00000176542.5	2.477018e-05	0.05291185672222223	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::LCT::ENSG00000115850.5	2.91782e-05	0.0560950895	MutSig	Skin-Melanoma
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1e-16	9.6125e-13	MutSig	Squamous
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12	1e-16	9.6125e-13	MutSig	Squamous
gc19_pc.cds::gencode::NFE2L2::ENSG00000116044.11	2.220446e-16	1.4229358116666666e-12	MutSig	Squamous
gc19_pc.cds::gencode::NOTCH1::ENSG00000148400.9	3.774758e-15	1.81424306375e-11	MutSig	Squamous
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	1.83531e-10	7.05676695e-07	MutSig	Squamous
gc19_pc.cds::gencode::HRAS::ENSG00000174775.12	2.093242e-07	0.0006707096241666667	MutSig	Squamous
gc19_pc.cds::gencode::CASP8::ENSG00000064012.17	2.626182e-07	0.0007212621278571428	MutSig	Squamous
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	4.261889e-07	0.0010241852003125	MutSig	Squamous
gc19_pc.cds::gencode::FAM193B::ENSG00000146067.11	5.464819e-07	0.001167346058611111	MutSig	Squamous
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10	1.300406e-06	0.002500030535	MutSig	Squamous
gc19_pc.cds::gencode::PIK3CG::ENSG00000105851.6	1.187402e-05	0.02075254859090909	MutSig	Squamous
gc19_pc.cds::gencode::DNAH12::ENSG00000174844.10	3.242086e-05	0.04925508590384615	MutSig	Squamous
gc19_pc.cds::gencode::EP300::ENSG00000100393.9	3.330643e-05	0.04925508590384615	MutSig	Squamous
gc19_pc.cds::gencode::AJUBA::ENSG00000129474.11	4.247214e-05	0.05832334939285714	MutSig	Squamous
gc19_pc.cds::gencode::HLA-A::ENSG00000206503.7	6.384456999999999e-05	0.07617847444117648	MutSig	Squamous
gc19_pc.cds::gencode::FAT1::ENSG00000083857.9	6.406764e-05	0.07617847444117648	MutSig	Squamous
gc19_pc.cds::gencode::TMEM151B::ENSG00000178233.13	6.736198000000001e-05	0.07617847444117648	MutSig	Squamous
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1e-16	1.9225e-12	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	1.005757e-07	0.0007792623049999999	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13	1.216014e-07	0.0007792623049999999	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::PLK1::ENSG00000166851.10	1.851954e-05	0.08866759045833333	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::RELA::ENSG00000173039.14	2.4220010000000003e-05	0.08866759045833333	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::CDK12::ENSG00000167258.9	2.767259e-05	0.08866759045833333	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::SMAD4::ENSG00000141646.9	3.311662e-05	0.09095243135714286	MutSig	Stomach-AdenoCA
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8	1e-16	1.9225e-12	MutSig	Thy-AdenoCA
gc19_pc.cds::gencode::NRAS::ENSG00000213281.4	6.993137e-06	0.048322274608333333	MutSig	Thy-AdenoCA
gc19_pc.cds::gencode::PDK3::ENSG00000067992.8	7.5405370000000004e-06	0.048322274608333333	MutSig	Thy-AdenoCA
gc19_pc.cds::gencode::TP53::ENSG00000141510.11	1e-16	1.06720185875e-12	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5	1.110223e-16	1.06720185875e-12	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3	1.5099029999999998e-14	9.675961724999999e-11	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::PIK3R1::ENSG00000145675.10	9.914292e-14	4.765056592499999e-10	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::PPP2R1A::ENSG00000105568.13	3.209011e-10	1.2338647295e-06	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::ARHGAP35::ENSG00000160007.13	3.3811370000000003e-07	0.0010833726470833335	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12	4.250349e-07	0.0011673279932142857	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13	6.781541999999999e-07	0.0016296893118749997	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::CHD4::ENSG00000111642.10	2.163741e-05	0.04621991191666667	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::ANKRD11::ENSG00000167522.10	2.617359e-05	0.050318726774999996	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::ZBTB7B::ENSG00000160685.9	3.1916659999999996e-05	0.05578161713636363	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::BCOR::ENSG00000183337.12	3.529664e-05	0.05654815866666667	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9	4.3128180000000004e-05	0.06377994311538462	MutSig	Uterus-AdenoCA
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7	5.3872930000000006e-05	0.07397907708928572	MutSig	Uterus-AdenoCA
