chr	start	end	element_ID	pvalue
chr5	175992353	176022673	gc19_pc.cds::gencode::CDHR2::ENSG00000074276.6	1
chr3	134214162	134293733	gc19_pc.cds::gencode::CEP63::ENSG00000182923.12	1
chr20	40033232	40192787	gc19_pc.cds::gencode::CHD6::ENSG00000124177.10	1
chr15	78917296	78933475	gc19_pc.cds::gencode::CHRNB4::ENSG00000117971.7	1
chr3	142839658	142841251	gc19_pc.cds::gencode::CHST2::ENSG00000175040.4	1
chr16	57918067	58001190	gc19_pc.cds::gencode::CNGB1::ENSG00000070729.9	1
chr11	66045927	66051068	gc19_pc.cds::gencode::CNIH2::ENSG00000174871.6	1
chr3	74313551	74570263	gc19_pc.cds::gencode::CNTN3::ENSG00000113805.8	1
chr21	47531390	47552466	gc19_pc.cds::gencode::COL6A2::ENSG00000142173.10	1
chr2	238233416	238305460	gc19_pc.cds::gencode::COL6A3::ENSG00000163359.11	1
chr3	130092481	130202904	gc19_pc.cds::gencode::COL6A5::ENSG00000172752.10	1
chr1	36563169	36565843	gc19_pc.cds::gencode::COL8A2::ENSG00000171812.6	1
chr17	27942749	27948439	gc19_pc.cds::gencode::CORO6::ENSG00000167549.14	1
chr11	63742152	63743792	gc19_pc.cds::gencode::COX8A::ENSG00000176340.3	1
chr8	145618532	145634542	gc19_pc.cds::gencode::CPSF1::ENSG00000071894.10	1
chr14	105939584	105945990	gc19_pc.cds::gencode::CRIP2::ENSG00000182809.6	1
chr17	36905800	36906391	gc19_pc.cds::gencode::CTB-58E17.5::ENSG00000227450.2	1
chr12	111471981	111786129	gc19_pc.cds::gencode::CUX2::ENSG00000111249.9	1
chr4	76924750	76928602	gc19_pc.cds::gencode::CXCL9::ENSG00000138755.5	1
chr9	105757662	105767960	gc19_pc.cds::gencode::CYLC2::ENSG00000155833.10	1
chr19	41622093	41633987	gc19_pc.cds::gencode::CYP2F1::ENSG00000197446.4	1
chr2	242674639	242707384	gc19_pc.cds::gencode::D2HGDH::ENSG00000180902.12	1
chr14	73404686	73425513	gc19_pc.cds::gencode::DCAF4::ENSG00000119599.12	1
chr14	100613097	100625924	gc19_pc.cds::gencode::DEGS2::ENSG00000168350.6	1
chr11	46354825	46401497	gc19_pc.cds::gencode::DGKZ::ENSG00000149091.11	1
chr1	55317905	55352792	gc19_pc.cds::gencode::DHCR24::ENSG00000116133.7	1
chr8	1496809	1649572	gc19_pc.cds::gencode::DLGAP2::ENSG00000198010.7	1
chr19	35988400	36004377	gc19_pc.cds::gencode::DMKN::ENSG00000161249.16	1
chr2	230223255	230579139	gc19_pc.cds::gencode::DNER::ENSG00000187957.7	1
chr19	4676575	4719918	gc19_pc.cds::gencode::DPP9::ENSG00000142002.12	1
chr2	25602187	25875529	gc19_pc.cds::gencode::DTNB::ENSG00000138101.14	1
chr15	45386347	45405609	gc19_pc.cds::gencode::DUOX2::ENSG00000140279.8	1
chr12	4671411	4722919	gc19_pc.cds::gencode::DYRK4::ENSG00000010219.9	1
chr1	155036299	155059019	gc19_pc.cds::gencode::EFNA3::ENSG00000251246.1	1
chr1	155036299	155059019	gc19_pc.cds::gencode::EFNA3::ENSG00000143590.9	1
chr15	82422713	82554119	gc19_pc.cds::gencode::EFTUD1::ENSG00000140598.9	1
chr2	73518584	73520754	gc19_pc.cds::gencode::EGR4::ENSG00000135625.6	1
chr2	88857253	88926792	gc19_pc.cds::gencode::EIF2AK3::ENSG00000172071.7	1
chr4	110972493	111119491	gc19_pc.cds::gencode::ELOVL6::ENSG00000170522.5	1
chr4	185012329	185138972	gc19_pc.cds::gencode::ENPP6::ENSG00000164303.6	1
chr2	26569100	26611971	gc19_pc.cds::gencode::EPT1::ENSG00000138018.13	1
chr20	34129846	34145275	gc19_pc.cds::gencode::ERGIC3::ENSG00000125991.14	1
chr2	239009060	239040373	gc19_pc.cds::gencode::ESPNL::ENSG00000144488.10	1
chr1	204101311	204120980	gc19_pc.cds::gencode::ETNK2::ENSG00000143845.10	1
chr5	14582003	14610423	gc19_pc.cds::gencode::FAM105A::ENSG00000145569.5	1
chr18	13666478	13682076	gc19_pc.cds::gencode::FAM210A::ENSG00000177150.8	1
chr17	16346901	16395304	gc19_pc.cds::gencode::FAM211A::ENSG00000181350.7	1
chr22	24981853	24989006	gc19_pc.cds::gencode::FAM211B::ENSG00000178026.8	1
chr11	92085278	92624279	gc19_pc.cds::gencode::FAT3::ENSG00000165323.11	1
chr2	112896232	112945117	gc19_pc.cds::gencode::FBLN7::ENSG00000144152.8	1
chr3	48413777	48436124	gc19_pc.cds::gencode::FBXW12::ENSG00000164049.10	1
chr19	639925	643612	gc19_pc.cds::gencode::FGF22::ENSG00000070388.7	1
chr12	2904305	2914360	gc19_pc.cds::gencode::FKBP4::ENSG00000004478.5	1
chr17	80693512	80708631	gc19_pc.cds::gencode::FN3K::ENSG00000167363.9	1
chr7	2274756	2281804	gc19_pc.cds::gencode::FTSJ2::ENSG00000122687.13	1
chr14	55309756	55369381	gc19_pc.cds::gencode::GCH1::ENSG00000131979.14	1
chr5	154267769	154317693	gc19_pc.cds::gencode::GEMIN5::ENSG00000082516.8	1
chr17	42984714	42992854	gc19_pc.cds::gencode::GFAP::ENSG00000131095.7	1
chr7	150217062	150217965	gc19_pc.cds::gencode::GIMAP7::ENSG00000179144.4	1
chr15	35044678	35046689	gc19_pc.cds::gencode::GJD2::ENSG00000159248.4	1
chr4	80327692	80329354	gc19_pc.cds::gencode::GK2::ENSG00000196475.4	1
chr16	74485953	74640992	gc19_pc.cds::gencode::GLG1::ENSG00000090863.7	1
chr4	175564936	175749962	gc19_pc.cds::gencode::GLRA3::ENSG00000145451.8	1
chr9	80336238	80646151	gc19_pc.cds::gencode::GNAQ::ENSG00000156052.6	1
chr8	145065391	145067009	gc19_pc.cds::gencode::GRINA::ENSG00000178719.12	1
chr5	178408657	178421945	gc19_pc.cds::gencode::GRM6::ENSG00000113262.10	1
chr4	42895283	43032557	gc19_pc.cds::gencode::GRXCR1::ENSG00000215203.2	1
chr6	30876813	30881760	gc19_pc.cds::gencode::GTF2H4::ENSG00000213780.6	1
chr3	72937384	73047289	gc19_pc.cds::gencode::GXYLT2::ENSG00000172986.8	1
chr5	45262022	45696195	gc19_pc.cds::gencode::HCN1::ENSG00000164588.4	1
chr1	236714201	236767395	gc19_pc.cds::gencode::HEATR1::ENSG00000119285.6	1
chr17	43226557	43227637	gc19_pc.cds::gencode::HEXIM1::ENSG00000186834.2	1
chr5	177631838	177637624	gc19_pc.cds::gencode::HNRNPAB::ENSG00000197451.6	1
chr3	192959007	192988494	gc19_pc.cds::gencode::HRASLS::ENSG00000127252.4	1
chr1	201162421	201197527	gc19_pc.cds::gencode::IGFN1::ENSG00000163395.12	1
chr2	191224828	191236128	gc19_pc.cds::gencode::INPP1::ENSG00000151689.8	1
chr4	142949934	143352412	gc19_pc.cds::gencode::INPP4B::ENSG00000109452.8	1
chr7	16131319	16460947	gc19_pc.cds::gencode::ISPD::ENSG00000214960.5	1
chr1	185267166	185278625	gc19_pc.cds::gencode::IVNS1ABP::ENSG00000116679.11	1
chr15	42120322	42129354	gc19_pc.cds::gencode::JMJD7::ENSG00000243789.6	1
chr9	676972	745235	gc19_pc.cds::gencode::KANK1::ENSG00000107104.14	1
chr1	14925493	15441131	gc19_pc.cds::gencode::KAZN::ENSG00000189337.11	1
chr1	111215703	111217431	gc19_pc.cds::gencode::KCNA3::ENSG00000177272.7	1
chr19	6413456	6424712	gc19_pc.cds::gencode::KHSRP::ENSG00000088247.11	1
chr18	59854738	59972767	gc19_pc.cds::gencode::KIAA1468::ENSG00000134444.9	1
chr7	23145645	23213917	gc19_pc.cds::gencode::KLHL7::ENSG00000122550.13	1
chr12	52979765	52995236	gc19_pc.cds::gencode::KRT72::ENSG00000170486.6	1
chr21	46032017	46032797	gc19_pc.cds::gencode::KRTAP10-8::ENSG00000187766.1	1
chr20	42142209	42176885	gc19_pc.cds::gencode::L3MBTL1::ENSG00000185513.10	1
chr20	60884391	60942301	gc19_pc.cds::gencode::LAMA5::ENSG00000130702.9	1
chr5	154092485	154193656	gc19_pc.cds::gencode::LARP1::ENSG00000155506.12	1
chr22	44892716	44893436	gc19_pc.cds::gencode::LDOC1L::ENSG00000188636.3	1
chr4	62363011	62936626	gc19_pc.cds::gencode::LPHN3::ENSG00000150471.11	1
chr19	51020827	51052095	gc19_pc.cds::gencode::LRRC4B::ENSG00000131409.8	1
chr3	119421945	119469944	gc19_pc.cds::gencode::MAATS1::ENSG00000183833.12	1
chr20	13976409	16030521	gc19_pc.cds::gencode::MACROD2::ENSG00000172264.12	1
chr7	77648631	79082636	gc19_pc.cds::gencode::MAGI2::ENSG00000187391.13	1
chr1	27681808	27693088	gc19_pc.cds::gencode::MAP3K6::ENSG00000142733.10	1
chr3	47894281	48040370	gc19_pc.cds::gencode::MAP4::ENSG00000047849.17	1
chr19	54677737	54692362	gc19_pc.cds::gencode::MBOAT7::ENSG00000125505.12	1
chr6	52129385	52149607	gc19_pc.cds::gencode::MCM3::ENSG00000112118.13	1
chr6	13788904	13814661	gc19_pc.cds::gencode::MCUR1::ENSG00000050393.7	1
chr6	46761135	46806873	gc19_pc.cds::gencode::MEP1A::ENSG00000112818.5	1
chr2	191300755	191364944	gc19_pc.cds::gencode::MFSD6::ENSG00000151690.10	1
chr2	99785837	99797444	gc19_pc.cds::gencode::MITD1::ENSG00000158411.6	1
chr10	129897453	129923931	gc19_pc.cds::gencode::MKI67::ENSG00000148773.8	1
chr15	56721298	56757170	gc19_pc.cds::gencode::MNS1::ENSG00000138587.5	1
chr11	66203477	66206225	gc19_pc.cds::gencode::MRPL11::ENSG00000174547.9	1
chr12	27863776	27908383	gc19_pc.cds::gencode::MRPS35::ENSG00000061794.8	1
chr1	236958620	237060944	gc19_pc.cds::gencode::MTR::ENSG00000116984.8	1
chr10	37890897	37890972	gc19_pc.cds::gencode::MTRNR2L7::ENSG00000256892.1	1
chr11	1074901	1104263	gc19_pc.cds::gencode::MUC2::ENSG00000198788.7	1
chr11	1151626	1162361	gc19_pc.cds::gencode::MUC5AC::ENSG00000215182.6	1
chr12	70219297	70352311	gc19_pc.cds::gencode::MYRFL::ENSG00000166268.6	1
chr19	39687622	39691396	gc19_pc.cds::gencode::NCCRP1::ENSG00000188505.4	1
chr13	80055338	80125255	gc19_pc.cds::gencode::NDFIP2::ENSG00000102471.9	1
chr5	1009172	1038721	gc19_pc.cds::gencode::NKD2::ENSG00000145506.9	1
chr11	89059923	89224414	gc19_pc.cds::gencode::NOX4::ENSG00000086991.8	1
chr1	153651584	153665890	gc19_pc.cds::gencode::NPR1::ENSG00000169418.9	1
chr11	47280767	47290247	gc19_pc.cds::gencode::NR1H3::ENSG00000025434.14	1
chr12	100887101	100957267	gc19_pc.cds::gencode::NR1H4::ENSG00000012504.9	1
chr7	129297191	129395021	gc19_pc.cds::gencode::NRF1::ENSG00000106459.10	1
chr8	27880833	27931927	gc19_pc.cds::gencode::NUGGC::ENSG00000189233.7	1
chr12	69080845	69136242	gc19_pc.cds::gencode::NUP107::ENSG00000111581.5	1
chr1	158389717	158390656	gc19_pc.cds::gencode::OR10K2::ENSG00000180708.4	1
chr14	20403825	20404761	gc19_pc.cds::gencode::OR4K1::ENSG00000155249.4	1
chr11	55702931	55703876	gc19_pc.cds::gencode::OR5I1::ENSG00000167825.3	1
chr11	55999581	56000661	gc19_pc.cds::gencode::OR5T2::ENSG00000181718.4	1
chr1	158724605	158725637	gc19_pc.cds::gencode::OR6K6::ENSG00000180433.4	1
chr2	63280125	63283451	gc19_pc.cds::gencode::OTX1::ENSG00000115507.5	1
chr1	17634717	17690250	gc19_pc.cds::gencode::PADI4::ENSG00000159339.9	1
chr5	167984575	168006288	gc19_pc.cds::gencode::PANK3::ENSG00000120137.6	1
chr9	118916451	119158895	gc19_pc.cds::gencode::PAPPA::ENSG00000182752.8	1
chr14	20811800	20825956	gc19_pc.cds::gencode::PARP2::ENSG00000129484.9	1
chr10	55566338	56424022	gc19_pc.cds::gencode::PCDH15::ENSG00000150275.13	1
chr14	71374567	71576782	gc19_pc.cds::gencode::PCNX::ENSG00000100731.11	1
chr20	17207950	17462715	gc19_pc.cds::gencode::PCSK2::ENSG00000125851.5	1
chr1	66378997	66838361	gc19_pc.cds::gencode::PDE4B::ENSG00000184588.13	1
chr1	156873718	156884590	gc19_pc.cds::gencode::PEAR1::ENSG00000187800.9	1
chr8	57349497	57358512	gc19_pc.cds::gencode::PENK::ENSG00000181195.6	1
chr17	27233200	27278622	gc19_pc.cds::gencode::PHF12::ENSG00000109118.9	1
chr1	204393979	204438930	gc19_pc.cds::gencode::PIK3C2B::ENSG00000133056.9	1
chr18	39535256	39661101	gc19_pc.cds::gencode::PIK3C3::ENSG00000078142.7	1
chr17	36925943	36955677	gc19_pc.cds::gencode::PIP4K2B::ENSG00000141720.7	1
chr17	43189983	43210711	gc19_pc.cds::gencode::PLCD3::ENSG00000161714.7	1
chr10	95790803	96084837	gc19_pc.cds::gencode::PLCE1::ENSG00000138193.10	1
chr14	77743718	77787024	gc19_pc.cds::gencode::POMT2::ENSG00000009830.7	1
chr3	160474096	160786945	gc19_pc.cds::gencode::PPM1L::ENSG00000163590.9	1
chr19	55741895	55758471	gc19_pc.cds::gencode::PPP6R1::ENSG00000105063.14	1
chr8	48686733	48872686	gc19_pc.cds::gencode::PRKDC::ENSG00000253729.3	1
chr20	48124456	48184653	gc19_pc.cds::gencode::PTGIS::ENSG00000124212.5	1
chr2	232572475	232577561	gc19_pc.cds::gencode::PTMA::ENSG00000187514.10	1
chr9	8317873	8733843	gc19_pc.cds::gencode::PTPRD::ENSG00000153707.11	1
chr18	7567816	8406160	gc19_pc.cds::gencode::PTPRM::ENSG00000173482.12	1
chr12	71032963	71314170	gc19_pc.cds::gencode::PTPRR::ENSG00000153233.8	1
chr1	31406057	31538632	gc19_pc.cds::gencode::PUM1::ENSG00000134644.11	1
chr11	82693206	82708358	gc19_pc.cds::gencode::RAB30::ENSG00000137502.5	1
chr7	4839008	4917770	gc19_pc.cds::gencode::RADIL::ENSG00000157927.12	1
chr11	47459337	47470516	gc19_pc.cds::gencode::RAPSN::ENSG00000165917.5	1
chr19	38900679	38916731	gc19_pc.cds::gencode::RASGRP4::ENSG00000171777.11	1
chr1	235295027	235324541	gc19_pc.cds::gencode::RBM34::ENSG00000188739.10	1
chr10	48381904	48390877	gc19_pc.cds::gencode::RBP3::ENSG00000107618.4	1
chr4	57776804	57798318	gc19_pc.cds::gencode::REST::ENSG00000084093.11	1
chr7	122337841	122338972	gc19_pc.cds::gencode::RNF133::ENSG00000188050.2	1
chr13	26787960	26793786	gc19_pc.cds::gencode::RNF6::ENSG00000127870.12	1
chr2	241512550	241517309	gc19_pc.cds::gencode::RNPEPL1::ENSG00000142327.7	1
chr14	52383154	52384166	gc19_pc.cds::gencode::RP11-463J10.2::ENSG00000258928.1	1
chr8	10464404	10480711	gc19_pc.cds::gencode::RP1L1::ENSG00000183638.5	1
chr5	149823848	149827296	gc19_pc.cds::gencode::RPS14::ENSG00000164587.7	1
chr22	23401639	23482607	gc19_pc.cds::gencode::RTDR1::ENSG00000100218.7	1
chr14	101347048	101351125	gc19_pc.cds::gencode::RTL1::ENSG00000254656.1	1
chr19	38924469	39078060	gc19_pc.cds::gencode::RYR1::ENSG00000196218.7	1
chr15	33603246	34157427	gc19_pc.cds::gencode::RYR3::ENSG00000198838.7	1
chr2	234217835	234255558	gc19_pc.cds::gencode::SAG::ENSG00000130561.12	1
chr6	148593492	148869694	gc19_pc.cds::gencode::SASH1::ENSG00000111961.12	1
chr19	56052022	56056909	gc19_pc.cds::gencode::SBK3::ENSG00000231274.4	1
chr3	38591811	38674798	gc19_pc.cds::gencode::SCN5A::ENSG00000183873.11	1
chr12	52056601	52201213	gc19_pc.cds::gencode::SCN8A::ENSG00000196876.9	1
chr1	151138628	151141561	gc19_pc.cds::gencode::SCNM1::ENSG00000163156.7	1
chr7	3341218	4305016	gc19_pc.cds::gencode::SDK1::ENSG00000146555.14	1
chr16	70560559	70605716	gc19_pc.cds::gencode::SF3B3::ENSG00000189091.8	1
chr7	101928449	101962097	gc19_pc.cds::gencode::SH2B2::ENSG00000160999.8	1
chr10	105348480	105615024	gc19_pc.cds::gencode::SH3PXD2A::ENSG00000107957.12	1
chr14	72054589	72205878	gc19_pc.cds::gencode::SIPA1L1::ENSG00000197555.5	1
chr18	44746292	44775554	gc19_pc.cds::gencode::SKOR2::ENSG00000215474.2	1
chr20	45188660	45280060	gc19_pc.cds::gencode::SLC13A3::ENSG00000158296.9	1
chr1	220088790	220101782	gc19_pc.cds::gencode::SLC30A10::ENSG00000196660.6	1
chr5	150696377	150727021	gc19_pc.cds::gencode::SLC36A2::ENSG00000186335.4	1
chr2	27423303	27430518	gc19_pc.cds::gencode::SLC5A6::ENSG00000138074.10	1
chr15	67358492	67482874	gc19_pc.cds::gencode::SMAD3::ENSG00000166949.11	1
chr5	121726829	121799270	gc19_pc.cds::gencode::SNCAIP::ENSG00000064692.14	1
chr2	27593610	27599586	gc19_pc.cds::gencode::SNX17::ENSG00000115234.6	1
chr10	108336978	108924284	gc19_pc.cds::gencode::SORCS1::ENSG00000108018.11	1
chr3	137483626	137484349	gc19_pc.cds::gencode::SOX14::ENSG00000168875.1	1
chr9	90497806	90503740	gc19_pc.cds::gencode::SPATA31E1::ENSG00000177992.9	1
chr8	145086683	145101857	gc19_pc.cds::gencode::SPATC1::ENSG00000186583.7	1
chr15	50999996	51057730	gc19_pc.cds::gencode::SPPL2A::ENSG00000138600.5	1
chr16	4242153	4292068	gc19_pc.cds::gencode::SRL::ENSG00000185739.9	1
chr6	35803080	35888833	gc19_pc.cds::gencode::SRPK1::ENSG00000096063.10	1
chr4	26862579	27024618	gc19_pc.cds::gencode::STIM2::ENSG00000109689.10	1
chr1	26212213	26231167	gc19_pc.cds::gencode::STMN1::ENSG00000117632.16	1
chr9	102677521	102730955	gc19_pc.cds::gencode::STX17::ENSG00000136874.6	1
chr9	113128818	113341823	gc19_pc.cds::gencode::SVEP1::ENSG00000165124.13	1
chr11	64895853	64901072	gc19_pc.cds::gencode::SYVN1::ENSG00000162298.12	1
chr3	11831978	11888110	gc19_pc.cds::gencode::TAMM41::ENSG00000144559.6	1
chr17	61086920	61499316	gc19_pc.cds::gencode::TANC2::ENSG00000170921.10	1
chr3	17202454	17550062	gc19_pc.cds::gencode::TBC1D5::ENSG00000131374.10	1
chr6	35442820	35454439	gc19_pc.cds::gencode::TEAD3::ENSG00000007866.14	1
chr6	41652336	41703903	gc19_pc.cds::gencode::TFEB::ENSG00000112561.13	1
chr2	242524020	242576432	gc19_pc.cds::gencode::THAP4::ENSG00000176946.7	1
chr19	39971184	39980460	gc19_pc.cds::gencode::TIMM50::ENSG00000105197.6	1
chr19	3721890	3750682	gc19_pc.cds::gencode::TJP3::ENSG00000105289.10	1
chr5	140019112	140024683	gc19_pc.cds::gencode::TMCO6::ENSG00000113119.8	1
chr17	72773469	72835240	gc19_pc.cds::gencode::TMEM104::ENSG00000109066.9	1
chr3	132948155	133114830	gc19_pc.cds::gencode::TMEM108::ENSG00000144868.9	1
chr11	1860926	1862781	gc19_pc.cds::gencode::TNNI2::ENSG00000130598.11	1
chr11	68816465	68855421	gc19_pc.cds::gencode::TPCN2::ENSG00000162341.11	1
chr9	35682077	35689814	gc19_pc.cds::gencode::TPM2::ENSG00000198467.9	1
chr19	16178434	16212156	gc19_pc.cds::gencode::TPM4::ENSG00000167460.10	1
chr13	103249388	103330666	gc19_pc.cds::gencode::TPP2::ENSG00000134900.7	1
chr2	3391394	3488649	gc19_pc.cds::gencode::TRAPPC12::ENSG00000171853.11	1
chr11	5717462	5755431	gc19_pc.cds::gencode::TRIM22::ENSG00000132274.11	1
chr9	100364750	100389844	gc19_pc.cds::gencode::TSTD2::ENSG00000136925.10	1
chr12	109921356	109972587	gc19_pc.cds::gencode::UBE3B::ENSG00000151148.9	1
chr13	96454043	96705566	gc19_pc.cds::gencode::UGGT2::ENSG00000102595.14	1
chr4	70346351	70391447	gc19_pc.cds::gencode::UGT2B4::ENSG00000156096.8	1
chr3	126201187	126236562	gc19_pc.cds::gencode::UROC1::ENSG00000159650.4	1
chr1	160385627	160395168	gc19_pc.cds::gencode::VANGL2::ENSG00000162738.5	1
chr1	1371128	1375167	gc19_pc.cds::gencode::VWA1::ENSG00000179403.10	1
chr12	6058180	6232362	gc19_pc.cds::gencode::VWF::ENSG00000110799.9	1
chr1	22446542	22469415	gc19_pc.cds::gencode::WNT4::ENSG00000162552.10	1
chr1	3547538	3566563	gc19_pc.cds::gencode::WRAP73::ENSG00000116213.11	1
chr20	30555978	30585260	gc19_pc.cds::gencode::XKR7::ENSG00000260903.2	1
chr16	28109858	28222689	gc19_pc.cds::gencode::XPO6::ENSG00000169180.7	1
chr5	82400738	82649061	gc19_pc.cds::gencode::XRCC4::ENSG00000152422.11	1
chr12	57396562	57398701	gc19_pc.cds::gencode::ZBTB39::ENSG00000166860.2	1
chr11	123596704	123601596	gc19_pc.cds::gencode::ZNF202::ENSG00000166261.6	1
chr7	148892681	148921739	gc19_pc.cds::gencode::ZNF282::ENSG00000170265.7	1
chr19	58639244	58640870	gc19_pc.cds::gencode::ZNF329::ENSG00000181894.10	1
chr19	53627574	53657000	gc19_pc.cds::gencode::ZNF347::ENSG00000197937.8	1
chr12	54764039	54785028	gc19_pc.cds::gencode::ZNF385A::ENSG00000161642.13	1
chr19	21990408	22018840	gc19_pc.cds::gencode::ZNF43::ENSG00000198521.7	1
chr10	135122447	135165944	gc19_pc.cds::gencode::ZNF511::ENSG00000198546.10	1
chr18	56563784	56651698	gc19_pc.cds::gencode::ZNF532::ENSG00000074657.9	1
chr20	57766074	57829798	gc19_pc.cds::gencode::ZNF831::ENSG00000124203.5	1
chr19	57174952	57176566	gc19_pc.cds::gencode::ZNF835::ENSG00000127903.12	1
chr19	52658124	52671325	gc19_pc.cds::gencode::ZNF836::ENSG00000196267.8	1
chr10	75545636	75561534	gc19_pc.cds::gencode::ZSWIM8::ENSG00000214655.6	1
